0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.707722	0	0	1
0.531992	0	0	2
0.531992	0	0	2
0.531992	0	0	2
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
1.478348	0	0	3
0.553703	0	0	4
0.553703	0	0	4
0.553703	0	0	4
1.121576	0	0	5
1.121576	0	0	5
1.121576	0	0	5
1.453021	0	0	6
1.453021	0	0	6
1.453021	0	0	6
1.398000	0	0	7
1.398000	0	0	7
1.398000	0	0	7
1.344578	0	0	8
1.344578	0	0	8
1.344578	0	0	8
1.550311	0	0	9
1.550311	0	0	9
1.550311	0	0	9
1.690194	0	0	10
1.690194	0	0	10
1.690194	0	0	10
1.525565	42	45	9
1.508774	41	44	9
1.512586	40	43	9
1.009485	30	33	5
1.010207	29	32	5
0.967143	28	31	5
0.446101	21	49	3
1.172486	22	34	3
1.322022	23	37	3
1.210471	24	38	3
1.144766	53	55	3
1.072200	56	54	3
0.441437	52	57	3
0.668758	19	50	3
1.257642	20	46	3
0.456880	59	60	3
0.461166	13	51	3
1.218900	14	35	3
1.091504	15	36	3
1.298794	16	39	3
1.374726	17	48	3
1.336828	18	47	3
1.240247	65	66	3
1.155235	63	68	3
1.000069	67	69	3
0.997390	64	70	3
0.459859	62	71	3
0.358684	1	10	1
0.234787	2	11	1
0.342188	3	12	1
0.313701	4	72	1
0.344031	5	61	1
0.389725	6	58	1
0.318164	7	25	1
0.265405	8	26	1
0.124247	9	27	1
0.329249	75	73	1
0.270753	77	78	1
0.216897	80	83	1
0.202643	79	84	1
0.140723	74	82	1
0.084647	86	85	1
0.081230	81	76	1
0.060129	88	87	1
