1	-0.663108	0.878467
2	-0.490434	2.176212
3	-0.301329	1.229372
4	-0.299243	1.338604
5	0.185731	1.630224
6	0.224701	2.803825
7	0.294823	1.830783
8	0.322276	2.575463
9	0.366637	2.016065
10	0.497054	2.030970
11	0.566959	2.688347
12	0.622350	2.111729
13	0.677334	2.454708
14	0.692297	2.066022
15	0.766743	2.595979
16	0.882660	2.346154
17	0.944274	3.054402
18	0.958010	2.394505
19	0.998515	2.838293
20	1.035246	2.772063
21	1.041312	2.388485
22	1.047596	2.996378
23	1.062326	2.885665
24	1.160007	3.014444
25	1.200149	3.167946
26	1.283866	3.082880
27	1.517600	3.099697
28	1.594881	3.208614
29	1.643739	3.140872
30	1.736542	3.315538
