1	-0.738523	0.944680
2	-0.581632	1.142253
3	-0.552264	1.205887
4	-0.541453	2.557240
5	-0.301603	1.309512
6	-0.227557	1.822035
7	-0.175320	1.378496
8	0.227903	1.912711
9	0.291874	2.490101
10	0.339686	1.970727
11	0.434598	2.021501
12	0.450053	2.708627
13	0.676357	2.439331
14	0.741615	2.814407
15	0.854485	2.458476
16	0.920974	2.504498
17	0.941056	2.469280
18	0.965038	2.990851
19	0.986400	2.925214
20	1.001639	2.855290
21	1.092178	3.006341
22	1.136339	2.880173
23	1.151865	3.528415
24	1.160541	2.826932
25	1.331777	2.901909
26	1.336972	3.178587
27	1.350921	2.893068
28	1.436527	3.692614
29	1.507281	3.032474
30	1.532341	3.042248
