1	-1.260451	1.700612
2	-0.966379	2.712263
3	-0.922159	1.804373
4	-0.877155	2.183878
5	-0.518947	2.085551
6	-0.022938	2.985225
7	0.093424	2.857734
8	0.154299	2.857783
9	0.220288	3.891441
10	0.266870	2.831080
11	0.369174	2.899608
12	0.548908	4.520901
13	0.560265	3.550481
14	0.629994	3.861426
15	0.726801	3.579820
16	0.833636	3.805762
17	0.896147	3.525850
18	0.907374	3.549944
19	0.920334	4.391655
20	0.950940	3.749088
21	0.955803	3.648089
22	0.976323	4.523844
23	0.985649	3.922655
24	1.091891	3.988579
25	1.109140	3.947779
26	1.116686	3.865608
27	1.168007	6.302256
28	1.309987	3.885343
29	1.312035	4.272789
30	1.415987	4.013905
31	1.422880	4.075346
32	1.436250	4.177625
33	1.513562	4.340053
34	1.514029	4.545174
35	1.590676	4.972751
36	1.636842	4.177377
37	1.663521	4.392406
38	1.702179	4.267730
39	1.847605	4.612353
40	1.859007	4.564909
41	1.875737	4.618481
42	1.941992	4.583881
43	1.997157	5.148420
44	2.017279	4.644656
45	2.033070	5.170346
46	2.047650	5.194215
47	2.239290	5.021454
48	2.354023	5.565764
49	2.578477	5.395559
50	2.719311	5.462485
