1	-1.342878	4.229767
2	-0.305523	4.401091
3	-0.263522	2.488486
4	-0.238307	2.491426
5	0.303813	3.292407
6	0.356130	3.157029
7	0.369051	3.621636
8	0.423610	3.421933
9	0.439551	3.400057
10	0.514826	3.948176
11	0.536729	3.226514
12	0.555761	3.252633
13	0.614805	3.907920
14	0.689894	3.444134
15	0.691770	4.239687
16	0.693832	3.461574
17	0.693954	3.594885
18	0.697608	3.452221
19	0.775514	3.681689
20	0.802568	3.927674
21	0.810124	4.204896
22	0.849424	3.552562
23	0.879407	4.053940
24	0.887657	3.731989
25	0.949427	3.939465
26	1.022989	3.938573
27	1.036028	4.054899
28	1.077535	4.053584
29	1.181771	4.183087
30	1.185514	5.075485
31	1.199684	5.529436
32	1.208554	4.156835
33	1.237208	3.934152
34	1.243189	4.018074
35	1.308141	4.910132
36	1.357932	4.057977
37	1.399030	4.670884
38	1.491943	4.334406
39	1.583692	4.392088
40	2.056844	5.717580
41	2.105940	5.141901
42	2.118427	4.883442
43	2.497216	5.368600
44	2.617579	5.404885
45	2.632853	6.639925
46	2.649172	5.462421
47	2.734231	5.810469
48	3.385859	6.714388
49	3.532829	6.538376
50	3.849327	6.581176
