1	-1.103679	1.532634
2	-0.985990	1.443209
3	-0.854380	1.381840
4	-0.838099	1.921419
5	-0.565238	2.602114
6	-0.420858	2.215956
7	-0.401667	1.962848
8	-0.234346	2.782105
9	-0.197161	2.173955
10	-0.097518	3.350922
11	0.047750	2.308616
12	0.061627	2.741306
13	0.270409	2.494204
14	0.283760	2.867655
15	0.341791	3.095278
16	0.368258	3.855444
17	0.392324	3.189159
18	0.398378	3.186572
19	0.400257	3.223833
20	0.461176	3.094303
21	0.493513	2.782981
22	0.495374	2.842746
23	0.570446	2.932092
24	0.588137	3.373153
25	0.689574	3.237230
26	0.694647	4.389296
27	0.696756	3.087548
28	0.707135	2.965986
29	0.826104	3.045268
30	0.828879	3.868991
31	0.970369	4.014922
32	1.077977	4.079832
33	1.137772	3.702444
34	1.252977	3.650318
35	1.306052	3.637850
36	1.436591	3.813644
37	1.444380	3.758584
38	1.493067	4.907975
39	1.515529	3.944955
40	1.566057	3.972329
41	1.567422	4.125222
42	1.645664	3.990656
43	1.659918	3.998271
44	1.699118	5.518395
45	1.753335	4.056520
46	1.768095	4.075593
47	2.107769	4.346110
48	2.116120	4.959756
49	2.417293	4.678415
50	2.693124	4.988983
