1	-1.787786	2.005982
2	-1.756224	2.681332
3	-1.175974	2.510137
4	-1.082357	2.883069
5	-1.078782	3.454395
6	-1.009715	5.440163
7	0.121584	4.496594
8	0.242117	4.515275
9	0.271286	4.171204
10	0.462350	4.071763
11	0.474956	5.783097
12	0.478086	4.647470
13	0.530003	4.711605
14	0.554617	4.522363
15	0.914804	4.768631
16	0.923314	4.666259
17	0.928131	4.863642
18	0.983633	4.780951
19	1.020003	4.642091
20	1.350304	8.148667
21	1.524538	5.382973
22	1.597900	5.718444
23	1.609132	5.362385
24	1.637682	5.540248
25	1.650162	5.274079
26	1.680455	5.592926
27	1.824565	6.525009
28	1.999657	6.068007
29	2.128061	5.960871
30	2.149447	5.966080
31	3.316697	8.280771
32	3.324993	6.900748
33	3.521955	8.071497
34	3.758184	8.003041
35	3.851766	7.824761
36	3.870514	7.818206
37	3.901944	8.193728
38	3.950284	7.840698
39	4.010318	7.757326
40	4.036180	7.705143
41	4.062895	7.796056
42	4.084500	8.316122
43	4.090546	8.021212
44	4.155026	7.784744
45	4.172395	8.938929
46	4.262790	7.843784
47	4.344865	7.921615
48	4.414691	8.403769
49	4.513403	8.839490
50	4.606309	8.216169
