1	-1.326122	2.325359
2	-1.055060	2.109757
3	-1.010865	2.766972
4	-0.980303	1.788726
5	-0.697359	2.018515
6	-0.672808	2.500343
7	-0.661654	2.164349
8	-0.423313	2.357078
9	-0.375006	3.004807
10	-0.135605	3.517959
11	0.106719	3.119016
12	0.114056	2.934575
13	0.120870	4.200059
14	0.190233	2.966198
15	0.306834	3.922401
16	0.308379	3.005223
17	0.465305	3.141472
18	0.480260	3.463858
19	0.506714	4.012038
20	0.555155	3.518578
21	0.895646	3.809818
22	0.942911	4.038835
23	0.975982	3.908475
24	0.997424	4.057422
25	1.051518	3.764118
26	1.061786	4.054401
27	1.082270	3.973055
28	1.119980	4.472823
29	1.157780	4.388175
30	1.232964	4.490953
31	1.263620	4.649541
32	1.277490	3.997172
33	1.371735	4.096107
34	1.374490	4.042556
35	1.376381	4.926043
36	1.386797	4.214963
37	1.498364	4.213949
38	1.606151	4.331322
39	1.665786	4.342865
40	1.903439	4.638766
41	1.985466	5.355944
42	2.003056	5.389105
43	2.163714	5.609808
44	2.281660	5.407844
45	2.341861	5.047514
46	2.648012	5.848421
47	2.657141	5.466492
48	2.672187	5.475509
49	2.768478	5.940955
50	2.976914	6.630610
