1	-0.858516	1.447714
2	-0.828797	1.420898
3	-0.735724	1.404205
4	-0.652869	1.108782
5	-0.599150	1.345925
6	-0.578438	2.157592
7	-0.454268	1.873135
8	-0.383638	1.645708
9	-0.380074	2.538228
10	-0.368550	1.806363
11	-0.348596	1.624948
12	-0.326752	1.726497
13	-0.304781	1.693303
14	-0.286190	1.475047
15	-0.186262	2.995356
16	-0.184830	1.583360
17	-0.046496	1.955553
18	-0.003505	2.708802
19	0.006743	1.982243
20	0.041305	2.776903
21	0.096890	2.280280
22	0.286981	3.358912
23	0.344600	2.199022
24	0.355541	3.256761
25	0.376782	2.182211
26	0.377251	2.589312
27	0.517197	2.488589
28	0.539860	3.128061
29	0.551884	2.378744
30	0.562343	2.287673
31	0.630350	3.082602
32	0.646438	2.609139
33	0.691656	3.487943
34	0.714067	3.211466
35	0.798609	3.153083
36	0.858875	3.210122
37	0.868214	2.677872
38	0.873654	3.252645
39	0.889988	3.185909
40	0.953453	2.707488
41	0.965352	3.185055
42	1.029088	2.753164
43	1.063041	2.821198
44	1.151125	3.540735
45	1.239038	4.140237
46	1.330409	3.193097
47	1.470979	3.594252
48	1.702248	3.600549
49	1.992692	4.292578
50	2.153764	3.969895
