1	-0.831133	2.240262
2	-0.824368	0.907741
3	-0.755448	1.529036
4	-0.463363	1.508905
5	-0.436596	1.606655
6	-0.353761	1.566500
7	-0.295835	2.063097
8	-0.175975	1.668894
9	-0.168721	2.001129
10	-0.040439	2.806958
11	0.023029	1.723508
12	0.292472	2.070404
13	0.499664	2.182923
14	0.547521	2.373296
15	0.605591	4.155667
16	0.709999	3.005211
17	0.845899	3.189334
18	0.885735	2.673662
19	0.909850	2.738602
20	0.949260	2.782023
21	1.054040	3.424529
22	1.066767	2.814534
23	1.091241	3.074760
24	1.123482	3.000055
25	1.185431	3.453882
26	1.360058	3.273715
27	1.382488	3.669395
28	1.449775	3.374681
29	1.456511	3.182245
30	2.391494	4.122076
