1	-1.561492	2.707968
2	-0.821092	2.910130
3	-0.785112	2.920540
4	-0.769126	3.924271
5	-0.755315	2.516349
6	-0.662025	2.545218
7	0.128816	3.888313
8	0.598687	4.776124
9	1.296447	4.874880
10	1.467044	4.768470
11	1.600820	4.813272
12	1.652539	5.870054
13	1.676713	5.635053
14	1.751491	5.246480
15	2.363705	5.557968
16	2.422757	5.645161
17	2.703472	6.879371
18	3.220881	6.686158
19	3.313510	7.607824
20	3.427432	6.592966
21	3.552253	6.688565
22	3.572256	6.882120
23	3.578444	7.017657
24	3.605868	6.833046
25	3.694999	6.964916
26	3.753248	7.766941
27	3.887748	7.807461
28	3.991918	7.404847
29	4.126983	7.780361
30	4.261782	7.587757
