1	-0.762390	1.172028
2	-0.489607	1.261496
3	-0.347556	1.839790
4	-0.307546	3.220552
5	-0.214375	1.459394
6	-0.128570	1.913540
7	-0.097359	1.562951
8	-0.053240	1.641826
9	-0.047450	1.691760
10	0.015207	2.105943
11	0.027103	1.848663
12	0.063346	2.736426
13	0.076732	2.596862
14	0.100734	1.655747
15	0.100827	2.039256
16	0.186215	1.958309
17	0.212603	1.758549
18	0.213691	2.402822
19	0.226497	1.799509
20	0.231529	1.948759
21	0.252113	2.505269
22	0.261683	1.971378
23	0.296692	1.868414
24	0.498384	2.583047
25	0.503840	2.090889
26	0.560609	2.124822
27	0.606532	2.287684
28	0.747011	2.411998
29	1.059774	2.702931
30	1.546270	3.811951
