0.409637	0	0	1
0.409637	0	0	1
0.409637	0	0	1
0.499106	0	0	2
0.499106	0	0	2
0.499106	0	0	2
0.499106	0	0	2
0.499106	0	0	2
0.499106	0	0	2
1.077400	0	0	3
1.077400	0	0	3
1.077400	0	0	3
1.077400	0	0	3
1.077400	0	0	3
1.077400	0	0	3
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
2.458161	0	0	4
0.697004	0	0	5
0.697004	0	0	5
0.697004	0	0	5
0.697004	0	0	5
0.697004	0	0	5
0.697004	0	0	5
1.151150	0	0	6
1.151150	0	0	6
1.151150	0	0	6
1.151150	0	0	6
1.151150	0	0	6
1.151150	0	0	6
0.800561	0	0	7
0.800561	0	0	7
0.800561	0	0	7
0.879436	0	0	8
0.879436	0	0	8
0.879436	0	0	8
0.879436	0	0	8
0.879436	0	0	8
0.879436	0	0	8
0.929370	0	0	9
0.929370	0	0	9
0.929370	0	0	9
1.343553	0	0	10
1.343553	0	0	10
1.343553	0	0	10
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.086273	0	0	11
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.974036	0	0	12
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
1.834471	0	0	13
0.893357	0	0	14
0.893357	0	0	14
0.893357	0	0	14
1.276866	0	0	15
1.276866	0	0	15
1.276866	0	0	15
1.195919	0	0	16
1.195919	0	0	16
1.195919	0	0	16
0.996159	0	0	17
0.996159	0	0	17
0.996159	0	0	17
1.640432	0	0	18
1.640432	0	0	18
1.640432	0	0	18
1.037118	0	0	19
1.037118	0	0	19
1.037118	0	0	19
1.186369	0	0	20
1.186369	0	0	20
1.186369	0	0	20
1.742879	0	0	21
1.742879	0	0	21
1.742879	0	0	21
1.208988	0	0	22
1.208988	0	0	22
1.208988	0	0	22
1.106024	0	0	23
1.106024	0	0	23
1.106024	0	0	23
1.820657	0	0	24
1.820657	0	0	24
1.820657	0	0	24
1.328498	0	0	25
1.328498	0	0	25
1.328498	0	0	25
1.362431	0	0	26
1.362431	0	0	26
1.362431	0	0	26
1.525294	0	0	27
1.525294	0	0	27
1.525294	0	0	27
1.649608	0	0	28
1.649608	0	0	28
1.649608	0	0	28
1.940541	0	0	29
1.940541	0	0	29
1.940541	0	0	29
3.049561	0	0	30
3.049561	0	0	30
3.049561	0	0	30
1.414863	105	135	18
1.312284	104	134	18
1.466050	103	133	18
0.919593	88	117	13
1.247502	89	125	13
1.606201	90	137	13
1.209940	146	147	13
0.887876	145	148	13
0.937624	84	116	13
1.252173	85	124	13
0.857391	86	126	13
1.765051	87	136	13
0.986919	151	153	13
0.917603	150	154	13
0.850479	152	155	13
0.867955	82	115	13
1.407153	83	138	13
0.839703	157	158	13
0.837261	76	149	12
0.958486	77	100	12
0.957216	78	101	12
0.837311	79	102	12
1.177939	80	122	12
1.139318	81	123	12
0.954359	162	164	12
0.944299	161	166	12
0.920409	165	167	12
0.833338	163	168	12
0.830820	160	169	12
0.831836	75	156	12
0.833204	73	159	12
1.239597	74	121	12
0.825938	172	173	12
0.925471	69	99	11
0.933495	70	109	11
0.823584	71	118	11
0.897121	72	120	11
0.823833	178	175	11
0.822785	177	176	11
0.820048	179	180	11
0.931829	66	98	11
0.960558	67	110	11
0.921430	68	119	11
0.897553	184	182	11
0.887786	185	183	11
0.866458	64	97	11
0.890691	65	111	11
0.805591	187	188	11
0.789205	63	93	10
0.807094	62	92	10
0.823660	61	91	10
0.709650	57	170	8
0.812065	54	171	8
0.762628	55	95	8
0.848746	56	96	8
0.754327	194	196	8
0.744094	195	197	8
0.795872	52	174	8
0.806325	53	94	8
0.775393	199	200	8
0.681822	47	60	6
0.780226	48	144	6
0.653476	202	203	6
0.700047	46	59	6
0.653782	43	58	6
0.676144	44	143	6
0.639643	45	142	6
0.648602	206	207	6
0.634803	208	209	6
0.607741	42	204	5
0.551593	39	205	5
0.559422	40	49	5
0.557798	41	50	5
0.551173	212	213	5
0.551118	214	215	5
0.568772	37	210	5
0.594194	38	51	5
0.554416	217	218	5
0.697014	32	190	4
0.911124	33	106	4
0.960650	34	107	4
1.116760	35	128	4
2.171573	36	140	4
0.939155	222	224	4
0.813114	221	225	4
0.617920	223	226	4
0.582369	220	227	4
0.573039	22	191	4
0.504001	23	189	4
0.967475	24	108	4
0.930913	25	113	4
1.282780	26	127	4
1.112721	27	129	4
1.323057	28	131	4
0.754637	29	132	4
1.456875	30	139	4
2.190903	31	141	4
1.394243	237	238	4
1.186201	235	239	4
1.134295	233	240	4
1.085298	234	241	4
0.732058	236	231	4
0.717047	232	243	4
0.552702	229	242	4
0.486769	230	244	4
0.458514	246	245	4
0.560806	16	192	4
0.751012	17	186	4
0.780386	18	181	4
0.702570	19	112	4
0.898757	20	114	4
1.190057	21	130	4
0.738082	249	252	4
0.666364	250	254	4
0.589650	251	253	4
0.584556	255	256	4
0.537585	248	257	4
0.429516	13	211	3
0.475061	14	201	3
0.690775	15	198	3
0.451677	260	261	3
0.415093	259	262	3
0.519128	12	216	3
0.522864	10	219	3
0.456559	11	193	3
0.444941	266	265	3
0.338613	9	263	2
0.339251	6	264	2
0.428875	7	247	2
0.317663	8	228	2
0.299601	271	269	2
0.273845	272	270	2
0.370991	4	267	2
0.299541	5	258	2
0.292817	275	274	2
0.258496	1	276	1
0.146156	2	273	1
0.204069	3	268	1
0.164699	279	277	1
0.137131	278	280	1
