1	-0.619134	1.352177
2	-0.589963	0.704817
3	-0.460750	0.824017
4	-0.180669	1.233285
5	0.069705	2.537615
6	0.234807	2.175207
7	0.245299	2.342006
8	0.250371	1.897224
9	0.262819	1.856206
10	0.299334	2.274231
11	0.436486	1.806668
12	0.542897	2.105949
13	0.558086	2.288635
14	0.566597	1.909974
15	0.584793	1.851665
16	0.650792	2.278433
17	0.751588	2.316718
18	0.753024	2.003802
19	0.860576	2.111386
20	0.892370	2.704290
21	1.034767	2.320239
22	1.042640	3.042452
23	1.049582	2.545760
24	1.130422	3.095669
25	1.169212	2.594676
26	1.226910	2.508309
27	1.245895	2.582863
28	1.295141	2.541237
29	1.375118	2.748037
30	1.514511	2.973567
