EBOV_2014_EM095, 2014.394521
EBOV_2014_EM096, 2014.397260
EBOV_2014_EM098, 2014.397260
EBOV_2014_EM104, 2014.416438
EBOV_2014_EM106, 2014.416438
EBOV_2014_EM110, 2014.419178
EBOV_2014_EM111, 2014.419178
EBOV_2014_EM112, 2014.419178
EBOV_2014_EM113, 2014.419178
EBOV_2014_EM115, 2014.419178
EBOV_2014_EM119, 2014.419178
EBOV_2014_EM120, 2014.419178
EBOV_2014_EM121, 2014.421918
EBOV_2014_EM124, 2014.421918
EBOV_2014_G3670, 2014.400000
EBOV_2014_G3676, 2014.400000
EBOV_2014_G3677, 2014.397260
EBOV_2014_G3679, 2014.402740
EBOV_2014_G3680, 2014.402740
EBOV_2014_G3682, 2014.402740
EBOV_2014_G3683, 2014.402740
EBOV_2014_G3686, 2014.402740
EBOV_2014_G3687, 2014.402740
EBOV_2014_G3707, 2014.410959
EBOV_2014_G3713, 2014.435616
EBOV_2014_G3724, 2014.424658
EBOV_2014_G3729, 2014.430137
EBOV_2014_G3734, 2014.430137
EBOV_2014_G3735, 2014.430137
EBOV_2014_G3750, 2014.438356
EBOV_2014_G3752, 2014.438356
EBOV_2014_G3758, 2014.441096
EBOV_2014_G3764, 2014.443836
EBOV_2014_G3765, 2014.449315
EBOV_2014_G3769, 2014.443836
EBOV_2014_G3770, 2014.443836
EBOV_2014_G3771, 2014.443836
EBOV_2014_G3782, 2014.449315
EBOV_2014_G3786, 2014.449315
EBOV_2014_G3787, 2014.449315
EBOV_2014_G3788, 2014.449315
EBOV_2014_G3789, 2014.449315
EBOV_2014_G3795, 2014.452055
EBOV_2014_G3796, 2014.452055
EBOV_2014_G3798, 2014.452055
EBOV_2014_G3799, 2014.452055
EBOV_2014_G3800, 2014.452055
EBOV_2014_G3805, 2014.452055
EBOV_2014_G3807, 2014.452055
EBOV_2014_G3808, 2014.452055
EBOV_2014_G3809, 2014.452055
EBOV_2014_G3810, 2014.452055
EBOV_2014_G3814, 2014.452055
EBOV_2014_G3816, 2014.452055
EBOV_2014_G3817, 2014.452055
EBOV_2014_G3818, 2014.452055
EBOV_2014_G3819, 2014.452055
EBOV_2014_G3820, 2014.452055
EBOV_2014_G3821, 2014.452055
EBOV_2014_G3822, 2014.452055
EBOV_2014_G3823, 2014.452055
EBOV_2014_G3825, 2014.454795
EBOV_2014_G3826, 2014.454795
EBOV_2014_G3827, 2014.454795
EBOV_2014_G3829, 2014.454795
EBOV_2014_G3831, 2014.454795
EBOV_2014_G3834, 2014.457534
EBOV_2014_G3838, 2014.457534
EBOV_2014_G3840, 2014.457534
EBOV_2014_G3841, 2014.457534
EBOV_2014_G3845, 2014.460274
EBOV_2014_G3846, 2014.460274
EBOV_2014_G3848, 2014.460274
EBOV_2014_G3850, 2014.460274
EBOV_2014_G3851, 2014.460274
EBOV_2014_G3856, 2014.460274
EBOV_2014_G3857, 2014.460274
EBOV_2014_KJ660346, 2014.205479
EBOV_2014_KJ660347, 2014.213699
EBOV_2014_KJ660348, 2014.210959
EBOV_2014_NM042, 2014.421918
