0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.478991	0	0	1
0.178535	0	0	2
0.178535	0	0	2
0.178535	0	0	2
0.368561	0	0	3
0.368561	0	0	3
0.368561	0	0	3
0.254075	0	0	4
0.254075	0	0	4
0.254075	0	0	4
0.324654	0	0	5
0.324654	0	0	5
0.324654	0	0	5
0.288739	24	0	1
0.288739	23	0	1
0.288739	22	0	1
0.170755	21	0	1
0.170755	20	0	1
0.170755	19	0	1
0.130363	18	0	1
0.130363	17	0	1
0.130363	16	0	1
0.119384	15	0	1
0.119384	14	0	1
0.119384	13	0	1
0.119087	1	36	1
0.105884	2	35	1
0.096625	3	34	1
0.094866	4	33	1
0.012971	5	32	1
0.099573	6	31	1
0.056711	7	30	1
0.013263	8	29	1
0.163309	9	28	1
0.194849	10	27	1
0.016781	11	26	1
0.093330	12	25	1
0.140071	45	46	1
0.073906	40	42	1
0.065687	50	37	1
0.041792	48	51	1
0.036140	39	38	1
0.032846	53	49	1
0.021717	43	52	1
0.019268	55	54	1
0.006498	44	56	1
0.002227	41	47	1
0.001047	58	57	1
0.000000	59	0	0
