0.274321	0	0	1
0.274321	0	0	1
0.557508	0	0	2
0.557508	0	0	2
0.557508	0	0	2
0.557508	0	0	2
0.557508	0	0	2
0.557508	0	0	2
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
1.397006	0	0	3
0.428188	0	0	4
0.428188	0	0	4
0.546900	0	0	5
0.546900	0	0	5
0.546900	0	0	5
0.546900	0	0	5
1.049634	0	0	6
1.049634	0	0	6
1.124327	0	0	7
1.124327	0	0	7
0.969253	0	0	8
0.969253	0	0	8
0.898630	0	0	9
0.898630	0	0	9
0.898630	0	0	9
0.898630	0	0	9
0.826571	0	0	10
0.826571	0	0	10
1.743905	0	0	11
1.743905	0	0	11
0.824012	0	0	12
0.824012	0	0	12
1.241419	0	0	13
1.241419	0	0	13
1.241419	0	0	13
1.241419	0	0	13
1.209125	0	0	14
1.209125	0	0	14
1.028108	0	0	15
1.028108	0	0	15
1.233676	0	0	16
1.233676	0	0	16
1.133293	0	0	17
1.133293	0	0	17
1.524968	0	0	18
1.524968	0	0	18
1.209335	0	0	19
1.209335	0	0	19
1.244457	0	0	20
1.244457	0	0	20
0.903721	46	50	15
0.940180	45	49	15
0.942383	41	54	13
1.066666	42	55	13
0.938893	59	60	13
1.027103	39	53	13
0.983721	40	56	13
0.932603	63	62	13
0.858374	36	48	11
0.782827	35	47	11
0.589425	31	65	9
0.643323	32	64	9
0.573249	67	68	9
0.660928	29	66	9
0.778943	30	61	9
0.588154	70	71	9
0.541881	28	34	8
0.536103	27	33	8
0.552447	26	69	7
0.544341	25	72	7
0.831651	24	57	6
0.565158	23	58	6
0.490270	21	75	5
0.512688	22	74	5
0.487400	79	80	5
0.507279	19	76	5
0.507657	20	73	5
0.500518	82	83	5
0.379063	13	18	3
0.654960	14	43	3
0.501660	15	44	3
0.833908	16	51	3
0.455954	87	88	3
0.422446	86	89	3
0.359812	85	90	3
0.385794	9	17	3
0.546486	10	37	3
0.559339	11	38	3
0.944361	12	52	3
0.484939	94	95	3
0.403464	93	96	3
0.379919	92	97	3
0.321503	6	91	2
0.284563	7	81	2
0.447544	8	77	2
0.275370	99	101	2
0.236631	100	102	2
0.318726	3	98	2
0.319141	4	84	2
0.324892	5	78	2
0.244979	104	105	2
0.242883	107	106	2
0.074419	1	108	1
0.004781	2	103	1
0.004679	110	109	1
