0.765065	0	0	1
0.765065	0	0	1
0.765065	0	0	1
0.765065	0	0	1
0.098582	0	0	2
0.098582	0	0	2
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.733218	0	0	3
1.049725	0	0	4
1.049725	0	0	4
1.181776	0	0	5
1.181776	0	0	5
1.917148	0	0	6
1.917148	0	0	6
1.900687	0	0	7
1.900687	0	0	7
2.058475	0	0	8
2.058475	0	0	8
2.383192	0	0	9
2.383192	0	0	9
2.383192	0	0	9
2.383192	0	0	9
2.568585	0	0	10
2.568585	0	0	10
2.568585	0	0	10
2.568585	0	0	10
2.568585	0	0	10
2.568585	0	0	10
2.002482	0	0	11
2.002482	0	0	11
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.547074	0	0	12
2.200385	0	0	13
2.200385	0	0	13
2.654988	0	0	14
2.654988	0	0	14
2.328490	0	0	15
2.328490	0	0	15
3.158704	0	0	16
3.158704	0	0	16
2.592769	0	0	17
2.592769	0	0	17
3.205967	0	0	18
3.205967	0	0	18
2.702837	0	0	19
2.702837	0	0	19
3.215287	0	0	20
3.215287	0	0	20
2.526801	56	60	18
2.427238	55	59	18
2.402377	48	61	14
2.311738	47	62	14
2.047023	41	46	12
2.198638	42	63	12
2.291702	43	49	12
2.116822	44	50	12
2.155836	66	67	12
2.079621	68	69	12
2.017470	65	70	12
2.016728	37	45	12
2.139889	38	64	12
2.394845	39	53	12
2.260532	40	54	12
2.184875	75	74	12
2.089346	73	76	12
2.016535	72	77	12
1.947864	33	36	10
2.491791	34	58	10
1.932977	79	80	10
1.964957	29	35	10
1.994180	30	78	10
1.992875	31	71	10
2.481299	32	57	10
1.974487	84	85	10
1.968922	83	86	10
1.951828	82	87	10
1.889817	27	81	9
2.359622	28	51	9
1.868012	89	90	9
1.860469	25	88	9
2.255064	26	52	9
1.843152	92	93	9
1.750822	22	24	7
1.751815	21	23	7
1.824645	20	91	6
1.712349	19	94	6
0.786561	13	16	3
1.539950	14	97	3
0.773687	99	100	3
0.778957	7	15	3
0.993205	8	17	3
0.885403	9	18	3
1.511536	10	98	3
1.415346	11	96	3
0.839828	12	95	3
1.403141	106	105	3
0.983318	103	108	3
0.881401	104	109	3
0.780355	107	110	3
0.711446	102	111	3
0.030856	1	5	1
0.003527	2	6	1
0.665916	3	112	1
0.011725	4	101	1
0.028600	113	115	1
0.008593	116	117	1
0.002682	114	118	1
