1	-0.883108	2.666211
2	-0.084288	2.047337
3	-0.017718	1.776499
4	0.075710	1.990706
5	0.109983	3.048523
6	0.258688	2.569072
7	0.469030	2.376548
8	0.472139	2.483956
9	0.556580	2.752139
10	0.556929	2.464531
11	0.609456	2.601975
12	0.818403	3.051046
13	0.869329	3.522139
14	0.943661	2.828688
15	0.955783	3.490734
16	1.001185	3.173707
17	1.052963	3.411201
18	1.072641	3.062654
19	1.092087	3.023123
20	1.152923	3.393901
21	1.209621	4.415538
22	1.291531	3.535371
23	1.316184	3.821962
24	1.402609	3.401127
25	1.418268	3.846250
26	1.418905	3.380103
27	1.440392	3.622474
28	1.486199	3.487884
29	1.554257	3.536029
30	1.559000	3.855752
