0.534302	0	0	1
0.534302	0	0	1
0.534302	0	0	1
0.534302	0	0	1
0.600938	0	0	2
0.600938	0	0	2
0.600938	0	0	2
0.600938	0	0	2
0.600938	0	0	2
0.600938	0	0	2
1.103486	0	0	3
1.103486	0	0	3
1.103486	0	0	3
1.103486	0	0	3
1.103486	0	0	3
1.103486	0	0	3
0.450499	0	0	4
0.450499	0	0	4
1.777438	0	0	5
1.777438	0	0	5
0.538253	0	0	6
0.538253	0	0	6
1.096733	0	0	7
1.096733	0	0	7
1.096733	0	0	7
1.096733	0	0	7
1.333116	0	0	8
1.333116	0	0	8
1.333116	0	0	8
1.333116	0	0	8
0.833180	0	0	9
0.833180	0	0	9
2.271680	0	0	10
2.271680	0	0	10
2.271680	0	0	10
2.271680	0	0	10
2.271680	0	0	10
2.271680	0	0	10
1.025116	0	0	11
1.025116	0	0	11
1.854398	0	0	12
1.854398	0	0	12
1.854398	0	0	12
1.854398	0	0	12
1.854398	0	0	12
1.854398	0	0	12
1.270953	0	0	13
1.270953	0	0	13
1.049492	0	0	14
1.049492	0	0	14
1.284469	0	0	15
1.284469	0	0	15
1.454411	0	0	16
1.454411	0	0	16
2.828327	0	0	17
2.828327	0	0	17
2.828327	0	0	17
2.828327	0	0	17
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.695716	0	0	18
2.708755	0	0	19
2.708755	0	0	19
2.708755	0	0	19
2.708755	0	0	19
2.449973	0	0	20
2.449973	0	0	20
2.203702	0	0	21
2.203702	0	0	21
2.165807	0	0	22
2.165807	0	0	22
2.469338	0	0	23
2.469338	0	0	23
2.245862	0	0	24
2.245862	0	0	24
2.701979	0	0	25
2.701979	0	0	25
2.647992	0	0	26
2.647992	0	0	26
2.489548	0	0	27
2.489548	0	0	27
2.591296	0	0	28
2.591296	0	0	28
2.947330	0	0	29
2.947330	0	0	29
2.993293	0	0	30
2.993293	0	0	30
2.663307	92	94	29
2.593973	91	93	29
2.480851	86	90	26
2.433869	85	89	26
1.902352	72	78	19
2.003264	69	77	19
2.011576	70	81	19
2.077929	71	82	19
1.999146	101	102	19
1.910795	100	103	19
1.819803	65	99	18
2.095551	66	79	18
2.342576	67	96	18
2.159541	68	95	18
2.141796	108	107	18
1.999081	106	109	18
1.803347	105	110	18
1.873943	59	104	18
2.120799	60	80	18
2.108069	61	83	18
2.289970	62	84	18
2.306021	63	98	18
2.293317	64	97	18
2.074505	113	115	18
2.027912	118	117	18
1.995547	119	116	18
1.871454	112	114	18
1.803365	121	120	18
1.975145	57	76	17
1.828875	58	88	17
1.726042	124	123	17
1.975096	55	75	17
2.406014	56	87	17
1.887271	126	127	17
0.842688	44	50	12
1.293343	45	128	12
1.426409	46	111	12
0.950000	130	131	12
0.831260	129	132	12
0.838946	41	49	12
1.494015	42	125	12
1.627036	43	122	12
1.490259	135	136	12
0.824590	134	137	12
0.740830	37	133	10
0.767052	38	52	10
0.729784	139	140	10
0.737738	33	138	10
1.010488	34	51	10
1.952358	35	73	10
0.908655	36	74	10
0.772691	145	143	10
0.771168	146	144	10
0.728141	142	147	10
0.777080	29	40	8
1.029644	30	53	8
0.710440	149	150	8
0.772435	27	39	8
0.862480	28	54	8
0.750873	152	153	8
0.652675	26	151	7
0.604787	23	154	7
0.700172	24	31	7
0.679186	25	32	7
0.629684	158	157	7
0.588482	156	159	7
0.344010	13	18	3
0.538258	14	148	3
0.336933	15	141	3
0.498476	16	47	3
0.488233	164	162	3
0.342705	161	165	3
0.334234	163	166	3
0.351366	11	17	3
0.717651	12	48	3
0.342555	168	169	3
0.336094	7	20	2
0.410635	8	21	2
0.475832	9	22	2
0.541842	10	155	2
0.405909	172	174	2
0.344469	173	175	2
0.329505	171	176	2
0.401674	5	19	2
0.349137	6	160	2
0.346609	179	178	2
0.257158	1	180	1
0.119315	2	177	1
0.267059	3	170	1
0.069270	4	167	1
0.187419	181	183	1
0.020881	184	185	1
0.007102	182	186	1
