1	-0.748323	1.282625
2	-0.439563	1.349262
3	-0.430091	1.851809
4	-0.388141	1.198822
5	-0.325718	2.525761
6	-0.220898	1.286577
7	-0.166788	1.845057
8	-0.046318	2.081439
9	-0.038573	1.581503
10	-0.025337	3.020003
11	0.032159	1.773439
12	0.037596	2.602721
13	0.063948	2.019276
14	0.104183	1.797815
15	0.268968	2.032792
16	0.285986	2.202735
17	0.773550	3.576651
18	1.051494	3.444039
19	1.149894	3.457078
20	1.289390	3.198296
21	1.297510	2.952026
22	1.329687	2.914130
23	1.380631	3.217661
24	1.398001	2.994185
25	1.547898	3.450303
26	1.624372	3.396316
27	1.717399	3.237871
28	1.732675	3.339619
29	1.816799	3.695653
30	2.087546	3.741616
