1	-0.675748	1.314986
2	-0.578671	0.860266
3	-0.515825	0.882423
4	-0.505526	0.868175
5	-0.390029	1.487421
6	-0.324959	1.756710
7	-0.148892	2.179889
8	-0.112086	1.242664
9	0.021260	1.731888
10	0.043485	1.642663
11	0.056067	1.633053
12	0.123586	1.548893
13	0.226846	1.780982
14	0.339021	2.740887
15	0.393366	1.885195
16	0.587947	2.246289
17	0.632915	3.269077
18	0.674530	2.665013
19	0.773872	2.523792
20	0.863599	3.349589
21	0.911699	2.275664
22	0.974052	2.862877
23	1.039049	2.755649
24	1.084821	2.873025
25	1.434358	2.923424
26	1.451679	2.835712
27	1.730629	3.295832
28	1.769551	3.186592
29	1.867621	3.378742
30	1.937124	3.339476
