1	-0.742300	1.317906
2	-0.318108	1.510229
3	-0.280509	1.953227
4	-0.265659	1.366571
5	-0.226833	1.940951
6	-0.059299	1.508601
7	-0.034173	1.878855
8	0.084982	1.922272
9	0.121128	2.283600
10	0.128713	1.913623
11	0.150243	1.883559
12	0.212592	2.274678
13	0.212825	1.916062
14	0.303811	1.932396
15	0.311950	1.894098
16	0.328606	1.820883
17	0.340013	2.251886
18	0.362710	1.994622
19	0.365419	2.694992
20	0.402028	1.925090
21	0.420203	2.200854
22	0.565351	2.165238
23	0.583134	3.711500
24	0.756364	2.347265
25	0.863205	2.544513
26	1.092481	2.787179
27	1.208769	2.846990
28	1.214550	3.157769
29	1.522869	3.238678
30	1.847132	3.456266
