1	-1.069215	1.708440
2	-0.717489	2.339468
3	-0.671376	1.639032
4	-0.430660	2.067802
5	-0.350819	1.975709
6	-0.315905	2.471663
7	-0.314583	1.827678
8	-0.186286	3.140072
9	-0.181573	2.031076
10	-0.107482	2.855122
11	0.005164	3.182504
12	0.082518	2.326127
13	0.129845	2.978290
14	0.175387	3.261313
15	0.175496	2.388322
16	0.182341	2.487471
17	0.208780	2.349333
18	0.211846	2.890812
19	0.322166	2.830029
20	0.451936	2.710506
21	0.459531	2.934131
22	0.513074	3.917479
23	0.515304	2.665414
24	0.527696	2.738507
25	0.569583	2.831059
26	0.575345	3.621669
27	0.575362	4.218431
28	0.601525	3.541239
29	0.765072	3.191560
30	0.797833	3.023865
31	0.829088	3.004299
32	0.838192	3.138566
33	0.931680	3.322885
34	0.933587	3.378083
35	0.974560	3.231441
36	1.042242	3.190994
37	1.064505	3.316487
38	1.072300	4.343522
39	1.183050	3.435613
40	1.210992	3.993792
41	1.321639	3.492437
42	1.519843	4.550410
43	1.709809	3.938136
44	1.875679	4.197831
45	2.028056	4.254842
46	2.100206	4.524781
47	2.112741	5.185938
48	2.467236	4.673344
49	3.046104	5.257670
50	3.108680	5.346073
