1	-1.157020	1.361966
2	-1.087146	2.671765
3	-0.672148	2.563225
4	-0.635029	2.827578
5	-0.517631	1.820559
6	-0.349862	1.965739
7	-0.315955	2.083931
8	-0.154191	2.225853
9	-0.143682	2.227158
10	0.001212	2.995722
11	0.103144	3.060136
12	0.221543	4.362508
13	0.246960	3.030815
14	0.264160	3.072917
15	0.277514	3.062957
16	0.313239	3.017215
17	0.378037	4.151089
18	0.391001	3.057519
19	0.477694	3.040479
20	0.555464	4.370866
21	0.612102	3.100199
22	0.612540	3.693951
23	0.617022	3.119621
24	0.619843	3.200370
25	0.620562	3.458165
26	0.622996	3.191489
27	0.660922	3.536910
28	0.791208	3.815597
29	0.976350	3.556261
30	0.985573	4.798227
31	0.996991	3.369264
32	1.018714	4.791804
33	1.134354	4.562717
34	1.346592	4.222924
35	1.478712	3.916260
36	1.512466	3.928426
37	1.572716	4.804554
38	1.622617	3.996687
39	1.626043	4.221414
40	1.664843	4.367748
41	1.684917	4.124912
42	1.796659	4.187421
43	2.106329	4.522242
44	2.115253	4.701640
45	2.323116	4.836488
46	2.390154	5.044852
47	2.441324	4.823445
48	2.474709	4.846474
49	2.517792	5.785101
50	2.603552	4.985892
