1	-1.241491	1.904085
2	-1.185737	2.520456
3	-0.938754	1.608709
4	-0.781553	2.447874
5	-0.720902	1.972306
6	-0.687993	1.825904
7	-0.638712	1.986800
8	-0.599670	2.151982
9	-0.506462	2.361289
10	-0.491480	2.039539
11	-0.211715	3.008293
12	-0.146497	2.718352
13	-0.094939	3.053811
14	0.101852	2.917196
15	0.199386	4.473388
16	0.303129	3.422734
17	0.310862	2.887055
18	0.350694	3.043407
19	0.501400	3.057317
20	0.527293	3.122436
21	0.529921	4.286465
22	0.544631	3.295641
23	0.679229	3.420383
24	0.773408	3.736668
25	0.882503	3.698981
26	0.907133	3.924527
27	1.000993	3.631027
28	1.138719	3.707346
29	1.167938	3.742758
30	1.184147	3.952278
31	1.304712	4.465400
32	1.496790	4.028989
33	1.545423	5.078794
34	1.588733	4.760714
35	1.594222	4.084756
36	1.624377	4.968863
37	1.625096	4.343069
38	1.737490	4.239408
39	1.835156	4.712928
40	1.876284	5.374433
41	2.020921	5.281061
42	2.139723	4.662454
43	2.287063	5.301804
44	2.337249	5.216687
45	2.647486	6.207453
46	2.670054	5.722706
47	3.100622	5.820857
48	3.230465	5.873841
49	3.277068	5.960591
50	3.654715	6.149927
