0.777944	0	0	1
0.777944	0	0	1
0.777944	0	0	1
1.214082	0	0	2
1.214082	0	0	2
0.631595	0	0	3
0.913299	0	0	4
1.122764	0	0	5
1.026851	0	0	6
1.839817	0	0	7
1.305239	0	0	8
1.325916	0	0	9
1.649406	0	0	10
1.280168	13	0	7
1.236194	12	0	8
1.229697	11	15	8
1.036511	16	0	2
1.183531	10	14	7
1.024043	18	0	6
1.014292	9	19	6
0.999059	20	0	2
0.892456	8	0	4
0.834715	7	22	4
0.643226	23	0	1
0.518845	6	0	1
0.756527	4	21	2
0.814463	5	17	2
0.582311	26	27	2
0.379830	28	0	1
0.179965	1	29	1
0.257156	2	25	1
0.220923	3	24	1
0.120871	30	31	1
0.120040	32	33	1
0.000000	34	0	0
